Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Monday, September 25, 2023",silver ear rings,Studs,Silver,22.25,,75.0,,,75.0,Male,21.0,Regular,3.3
"Monday, September 25, 2023",silver ear rings,Studs,Silver,5.0,,52.2,,,52.2,Female,52.0,Regular,3.7
"Tuesday, September 26, 2023",studs,Studs,14k Gold,,25.0,,,,25.0,Female,58.0,Regular,3.9
"Tuesday, September 26, 2023",nose ring,Custom Piercing,10k Gold,2.0,10.0,,,,10.0,Male,53.0,Regular,4.8
"Tuesday, September 26, 2023",10 k gold ice chain,Chain,10k Gold,644.0,,366.0,660.0,,1026.0,Others,29.0,Regular,4.4
"Wednesday, September 27, 2023",watch repair,Custom Repairs,,,,9.0,,,9.0,Male,58.0,Regular,4.7
"Wednesday, September 27, 2023",watch repair,Custom Repairs,,,,10.0,,,10.0,Male,42.0,Regular,4.4
"Wednesday, September 27, 2023",14k studs,Studs,14k Gold,20.0,,38.0,,,38.0,Male,25.0,Rare,3.8
"Wednesday, September 27, 2023",14k studs,Studs,14k Gold,20.0,,38.0,,,38.0,Male,22.0,Regular,4.9
"Wednesday, September 27, 2023",14k studs,Studs,14k Gold,20.0,,40.6,,,40.6,Male,23.0,Occasional,3.6
"Thursday, September 28, 2023",silver chaiin,Custom Repairs,Silver,30.4,12.0,179.14,,,191.14,Female,66.0,Occasional,4.3
"Thursday, September 28, 2023",repiar,,,,,,,,0.0,Female,69.0,Regular,4.1
"Thursday, September 28, 2023",silverrepiar,Custom Repairs,,,,37.7,,,37.7,Female,21.0,Regular,3.5
"Thursday, September 28, 2023",silver chain,Chain,Silver,13.0,121.0,,,,121.0,Male,21.0,Regular,3.4
"Friday, September 29, 2023",silver chain,Chain,Silver,32.0,140.0,,,,140.0,Female,21.0,Occasional,4.5
"Friday, September 29, 2023",silver chain,Chain,Silver,15.0,,80.0,,,80.0,Female,52.0,Regular,4.6
"Friday, September 29, 2023",fronts x10k,Custom Fronts,10k Gold,152.0,,158.47,,,158.47,Others,33.0,Occasional,3.8
"Saturday, September 30, 2023",watch repiar,Custom Repairs,,,,21.2,,,21.2,Female,62.0,Occasional,4.9
"Saturday, September 30, 2023",silver chain x 2,Chain,Silver,40.0,,310.0,,,310.0,Others,48.0,Regular,4.4
"Saturday, September 30, 2023",repiar,Custom Repairs,,,,15.9,,,15.9,Male,49.0,Regular,4.7
"Saturday, September 30, 2023",10k gold chain,Chain,10k Gold,80.0,,175.0,,,175.0,Male,69.0,Occasional,4.5
"Saturday, September 30, 2023",14k studs,Studs,14k Gold,25.0,,132.5,,,132.5,Male,22.0,Regular,4.4
"Saturday, September 30, 2023",steel ring,Ring,St. Steel,5.0,,26.5,,,26.5,Female,70.0,Occasional,4.6
"Saturday, September 30, 2023",10k gold charm,Charm,10k Gold,307.2,,514.1,,,514.1,Male,46.0,Occasional,4.6
"Wednesday, November 1, 2023",silver studs,Studs,Silver,5.0,40.0,,,,40.0,Male,61.0,Occasional,5.0
"Wednesday, November 1, 2023",GOS hoops*2,Hoops,Silver,139.0,,445.2,,,445.2,Female,55.0,Regular,4.7
"Wednesday, November 1, 2023",invicta watch,Watch,Invicta,55.0,,140.0,,,140.0,Male,39.0,Occasional,3.6
"Wednesday, November 1, 2023",invicta watch,Watch,Invicta,60.0,,150.0,,,150.0,Male,28.0,Regular,4.2
"Wednesday, November 1, 2023",silver chain and charm,Chain and Charm,Silver,25.0,150.0,,,,150.0,Female,34.0,Regular,4.7
"Wednesday, November 1, 2023",6*silver fronts,Custom Fronts,Silver,66.0,,106.0,,,106.0,Others,20.0,Occasional,3.9
"Thursday, November 2, 2023",steel chain,Chain,St. Steel,15.0,,68.9,,,68.9,Female,20.0,Occasional,3.8
"Friday, November 3, 2023",citizen watch,Watch,Citizen,65.0,,424.0,,,424.0,Female,61.0,Occasional,4.9
"Friday, November 3, 2023",10k gold chain,Chain,10k Gold,38.5,,115.0,,,115.0,Male,68.0,Regular,4.3
"Saturday, November 4, 2023",Watch repair,Custom Repairs,Tungsten,,,10.6,,,10.6,Male,36.0,Occasional,4.6
"Saturday, November 4, 2023",silver chain and charm,Chain and Charm,Silver,52.0,225.0,,,,225.0,Female,49.0,Regular,3.4
"Saturday, November 4, 2023",silver chain and charm,Chain and Charm,Silver,23.75,,157.9,,,157.9,Female,59.0,Occasional,3.5
"Saturday, November 4, 2023",2*watch repair,Custom Repairs,,,,42.4,,,42.4,Female,65.0,Occasional,3.4
"Saturday, November 4, 2023",ear piercing,Custom Piercing,Silver,,,37.1,,,37.1,Female,34.0,Occasional,3.7
"Saturday, November 4, 2023",jewelery repair,Custom Repairs,,,,31.8,,,31.8,Male,26.0,Occasional,4.8
"Saturday, November 4, 2023",silver ring,Ring,Silver,12.0,,100.7,,,100.7,Female,24.0,Rare,4.3
"Sunday, November 5, 2023",fj chain,Chain,FJ,21.0,,196.1,,,196.1,Male,38.0,Regular,4.4
"Sunday, November 5, 2023",silver necklace,Chain,Silver,6.75,106.0,,,,106.0,Male,35.0,Regular,4.9
"Sunday, November 5, 2023",silverchain and bracelet,Chain,Silver,133.5,,477.0,,,477.0,Others,37.0,Occasional,4.7
"Sunday, November 5, 2023",14k chain and charm(Layaway),Chain and Charm,14k Gold,99.0,10.0,100.0,,,110.0,Male,27.0,Regular,4.1
"Monday, November 6, 2023",tennis chain,Chain,FJ,15.0,100.0,,,,100.0,Male,28.0,Regular,3.3
"Monday, November 6, 2023",14k gold ear rings,Studs,14k Gold,10.0,,73.0,,,73.0,Others,23.0,Regular,4.1
"Monday, November 6, 2023",silver studs,Studs,Silver,10.0,,62.54,,,62.54,Female,37.0,Occasional,3.3
"Tuesday, November 7, 2023",fj charm,Charm,FJ,39.0,129.0,19.0,,,148.0,Male,58.0,Occasional,4.0
"Tuesday, November 7, 2023",10k chain and charm,Chain and Charm,10k Gold,192.5,,385.0,,,385.0,Male,46.0,Regular,4.2
"Tuesday, November 7, 2023",silver chain and charm,Chain and Charm,Silver,34.75,,137.8,,,137.8,Male,41.0,Occasional,3.7
"Wednesday, November 8, 2023",ear piercing,Custom Piercing,Silver,,,31.8,,,31.8,Female,22.0,Occasional,3.3
"Wednesday, November 8, 2023",10 fronts*6,Custom Fronts,10k Gold,228.0,,424.0,,,424.0,Male,37.0,Regular,3.4
"Wednesday, November 8, 2023",fj cuban link,Chain,FJ,55.0,,159.0,,,159.0,Male,61.0,Occasional,4.4
"Thursday, November 9, 2023",10k *4 gold fronts pick up 3682,Custom Fronts,10k Gold,,,132.5,,,132.5,Male,53.0,Occasional,3.5
"Thursday, November 9, 2023",silver studs,Studs,Silver,5.0,,47.7,,,47.7,Male,30.0,Occasional,3.6
"Friday, November 10, 2023",Jewelery Repiar,Custom Repairs,,,,95.4,,,95.4,Male,67.0,Occasional,4.4
"Friday, November 10, 2023",moissainate studs,Studs,Silver/Moissanite,9.0,,55.0,,,55.0,Male,29.0,Regular,4.2
"Saturday, November 11, 2023",silver chain,Chain,Silver,9.5,,125.0,,,125.0,Male,44.0,Occasional,4.4
"Saturday, November 11, 2023",silver studs,Studs,Silver,10.0,,55.0,,,55.0,Female,28.0,Regular,3.9
"Saturday, November 11, 2023",silver chain and charm,Chain and Charm,Silver,20.0,100.0,,,,100.0,Male,22.0,Regular,3.8
"Saturday, November 11, 2023",silver charm,Charm,Silver,41.75,110.0,,,,110.0,Female,20.0,Regular,3.7
"Saturday, November 11, 2023",steel ring,Ring,St. Steel,5.0,45.0,,,,45.0,Female,45.0,Regular,4.8
"Saturday, November 11, 2023",watch repiar,Custom Repairs,,,,21.2,,,21.2,Male,46.0,Rare,4.9
"Saturday, November 11, 2023",silver ring,Ring,Silver,10.0,,60.0,,,60.0,Female,57.0,Occasional,4.1
"Saturday, November 11, 2023",silver fronts pick yp,Custom Fronts,Silver,,,100.0,,,100.0,Male,26.0,Regular,3.9
"Saturday, November 11, 2023",lay away 10k gold brcelet,Bracelet,10k Gold,,,50.0,,,50.0,Male,47.0,Regular,4.0
"Saturday, November 11, 2023",silver bracelet,Bracelet,Silver/Moissanite,20.0,25.0,,,,25.0,Others,28.0,Regular,3.4
"Sunday, November 12, 2023",silver studs,Studs,Silver,10.0,90.0,,,,90.0,Male,42.0,Regular,3.4
"Sunday, November 12, 2023",silver ancklatye,Anklet,Silver,5.06,,74.2,,,74.2,Male,63.0,Regular,3.9
"Tuesday, November 14, 2023",tennis chain and charm,Chain and Charm,FJ,40.0,,212.0,,,212.0,Male,70.0,Regular,4.1
"Tuesday, November 14, 2023",steel chain,Chain,St. Steel,20.0,100.0,,,,100.0,Female,18.0,Occasional,4.5
"Wednesday, November 15, 2023",10k gold bracelet,Bracelet,10k Gold,176.8,360.0,,,,360.0,Male,67.0,Occasional,3.8
"Wednesday, November 15, 2023",10k gold fronts,Custom Fronts,10k Gold,304.0,,330.35,,,330.35,Male,45.0,Rare,4.1
"Wednesday, November 15, 2023",jewelery repiar,Custom Repairs,,,10.0,,,,10.0,Male,68.0,Occasional,4.3
"Thursday, November 16, 2023",gold studs,Studs,14k Gold,5.0,25.0,,,,25.0,Female,34.0,Rare,3.7
"Friday, November 17, 2023",tennis bracelet,Bracelet,FJ,26.0,96.0,,,,96.0,Female,46.0,Regular,4.8
"Friday, November 17, 2023",silver studs,Studs,Silver,10.0,,73.14,,,73.14,Male,22.0,Regular,3.4
"Friday, November 17, 2023",silver ring,Ring,Silver,10.0,,53.0,,,53.0,Female,40.0,Rare,4.5
"Friday, November 17, 2023",cleaning,Custom Repairs,,,,37.1,,,37.1,Female,38.0,Regular,4.8
"Friday, November 17, 2023",silver chain and charm,Chain and Charm,Silver,9.0,60.0,,,,60.0,Female,66.0,Occasional,4.7
"Saturday, November 18, 2023",jewelery repiar,Custom Repairs,,162.0,,79.5,,,79.5,Others,37.0,Occasional,4.7
"Saturday, November 18, 2023",10k gold studs,Hoops,10k Gold,163.0,,285.0,,,285.0,Male,22.0,Regular,4.0
"Saturday, November 18, 2023",repiar,Custom Repairs,,,,31.8,,,31.8,Female,68.0,Regular,4.4
"Saturday, November 18, 2023",10k gold earring,Hoops,10k Gold,254.1,,400.0,,,400.0,Male,25.0,Regular,4.2
"Saturday, November 18, 2023",silver bangale,Bracelet,Silver,45.0,,100.0,,,100.0,Male,42.0,Regular,4.6
"Saturday, November 18, 2023",jewelery repiar,Custom Repairs,,,,45.0,,,45.0,Female,31.0,Regular,4.3
"Saturday, November 18, 2023",steel chain and charm,Chain and Charm,St. Steel,40.0,,142.04,,,142.04,Female,24.0,Occasional,4.2
"Saturday, November 18, 2023",invicta watch,Watch,Invicta,80.0,101.0,,,,101.0,Male,22.0,Regular,3.9
"Saturday, November 18, 2023",steel braclet,Bracelet,St. Steel,10.0,,55.0,,,55.0,Female,54.0,Occasional,4.3
"Saturday, November 18, 2023",silver ring/ moissonite,Ring,Silver/Moissanite,23.0,,75.0,,,75.0,Female,39.0,Occasional,4.6
"Sunday, November 19, 2023",gold studs,Studs,14k Gold,10.0,,50.0,,,50.0,Female,42.0,Regular,3.7
"Sunday, November 19, 2023",10k rope chain,Chain,10k Gold,122.1,,245.0,,,245.0,Male,21.0,Regular,3.8
"Sunday, November 19, 2023",silver bracelet 2,Bracelet,Silver,35.0,100.0,,,,100.0,Male,29.0,Rare,4.9
"Monday, November 20, 2023",silver ring,Ring,Silver,15.0,60.0,,,,60.0,Male,44.0,Regular,3.6
"Monday, November 20, 2023",repiar,Custom Repairs,,,,10.0,,,10.0,Male,53.0,Occasional,3.5
"Tuesday, November 21, 2023",silver chain and charm,Chain and Charm,Silver,85.0,,249.1,,,249.1,Male,41.0,Regular,3.9
"Tuesday, November 21, 2023",steel ring,Ring,Silver,4.0,,32.5,,,32.5,Female,41.0,Regular,4.8
"Tuesday, November 21, 2023",10k gold hoops,Hoops,10k Gold,33.0,,100.0,,,100.0,Male,31.0,Regular,3.5
"Tuesday, November 21, 2023",silver chain and charm,Chain and Charm,Silver,40.0,,200.34,,,200.34,Male,27.0,Regular,4.7
"Tuesday, November 21, 2023",10k gold chain and charm,Chain and Charm,10k Gold,105.6,,274.54,,,274.54,Male,18.0,Regular,3.5
"Tuesday, November 21, 2023",silver diamond bracelet,Bracelet,Silver,150.0,,306.34,,,306.34,Male,62.0,Regular,4.4
"Tuesday, November 21, 2023",chain,Chain,Silver,16.0,,68.9,,,68.9,Female,69.0,Occasional,4.4
"Tuesday, November 21, 2023",10k gold rope,Chain,10k Gold,231.0,,492.9,,,492.9,Male,61.0,Regular,3.6
"Tuesday, November 21, 2023",gold chain and charm layaway,Chain and Charm,10k Gold,,,117.9,,,117.9,Female,68.0,Regular,4.5
"Wednesday, November 22, 2023",ss chain and charm,Chain and Charm,St. Steel,10.0,50.0,,,,50.0,Male,34.0,Regular,4.1
"Wednesday, November 22, 2023",mossonite studs,Studs,Silver/Moissanite,24.0,,84.8,,,84.8,Others,45.0,Regular,4.7
"Wednesday, November 22, 2023",\,,,,,,,,0.0,Female,49.0,Regular,4.7
"Friday, November 24, 2023",silver chain,Chain,Silver,60.0,,174.9,,,174.9,Male,56.0,Rare,4.5
"Friday, November 24, 2023",silver chain and charm,Chain and Charm,Silver,27.0,,140.0,,,140.0,Female,43.0,Occasional,4.1
"Friday, November 24, 2023",14k studs,Studs,14k Gold,25.0,,90.0,,,90.0,Male,61.0,Occasional,3.3
"Friday, November 24, 2023",watch,Watch,FJ,30.0,,60.0,,,60.0,Male,20.0,Regular,4.5
"Friday, November 24, 2023",diamond bracelet,Bracelet,Gold/Diamond,900.0,,1542.3,,,1542.3,Female,24.0,Occasional,3.7
"Friday, November 24, 2023",tennis chain,Chain,FJ,17.0,,80.0,,,80.0,Female,58.0,Occasional,4.7
"Friday, November 24, 2023",silver chain and charm,Chain and Charm,Silver,45.0,,149.0,,,149.0,Female,43.0,Rare,4.3
"Friday, November 24, 2023",silver chain,Chain,Silver,14.4,,100.0,,,100.0,Male,53.0,Regular,4.5
"Friday, November 24, 2023",gp chain and charm,Chain and Charm,Silver,18.0,120.0,,,,120.0,Female,31.0,Occasional,3.5
"Friday, November 24, 2023",10k bracelet,Bracelet,10k Gold,284.0,,570.0,,,570.0,Others,57.0,Occasional,3.5
"Friday, November 24, 2023",fronts,Custom Fronts,,,10.0,,,,10.0,Female,23.0,Regular,3.6
"Friday, November 24, 2023",10k gold chain and charm,Chain and Charm,10k Gold,231.0,,402.8,,,402.8,Male,46.0,Occasional,4.8
"Friday, November 24, 2023",silver chain and charm,Chain and Charm,Silver,22.0,120.0,,,,120.0,Male,22.0,Regular,4.1
"Friday, November 24, 2023",tennis chain,Chain,FJ,15.0,150.0,,,,150.0,Others,59.0,Occasional,4.5
"Friday, November 24, 2023",10k gold ring,Ring,Gold/Diamond,199.0,,755.0,,,755.0,Female,68.0,Occasional,4.9
"Friday, November 24, 2023",silver chain,Chain,Silver,20.0,,,200.0,,200.0,Female,26.0,Regular,3.3
"Friday, November 24, 2023",10kk gold chain and charm,Chain and Charm,10k Gold,99.0,,,228.95,,228.95,Male,54.0,Regular,4.1
"Friday, November 24, 2023",bulova watch,Watch,Boluva,240.0,,,480.0,,480.0,Male,60.0,Occasional,4.8
"Friday, November 24, 2023",fj chain and charm,Chain and Charm,FJ,95.0,,371.0,,,371.0,Male,66.0,Regular,4.8
"Friday, November 24, 2023",silver chaina and charm,Chain and Charm,Silver,20.0,60.0,,,,60.0,Female,36.0,Regular,3.7
"Friday, November 24, 2023",tennis chain and charm,Chain and Charm,FJ,40.0,150.0,,,,150.0,Male,59.0,Occasional,4.8
"Friday, November 24, 2023",silver chain and charm,Chain and Charm,Silver,44.0,210.0,,,,210.0,Male,63.0,Regular,3.8
"Saturday, November 25, 2023",silver ear rings,Studs,Silver,7.0,60.0,,,,60.0,Male,18.0,Regular,4.7
"Saturday, November 25, 2023",14k studs,Studs,14k Gold,15.0,,55.0,,,55.0,Female,39.0,Regular,3.4
"Saturday, November 25, 2023",cuban FJ chain,Chain,FJ,75.0,150.0,115.0,,,265.0,Male,18.0,Occasional,4.3
"Saturday, November 25, 2023",Tennis chain,Chain,FJ,28.0,,150.0,,,150.0,Female,30.0,Regular,3.9
"Saturday, November 25, 2023",tennis chain,Chain,FJ,15.0,,141.5,,,141.5,Female,57.0,Rare,3.5
"Saturday, November 25, 2023",invicta watch,Watch,Invicta,140.0,,286.2,,,286.2,Others,56.0,Occasional,4.0
"Saturday, November 25, 2023",pandora charm,Charm,Silver,16.0,20.0,,,,20.0,Male,34.0,Regular,3.7
"Saturday, November 25, 2023",silver studs,Studs,Silver,5.0,,42.4,,,42.4,Female,33.0,Regular,4.3
"Saturday, November 25, 2023",silver ring,Ring,Silver,25.0,,100.0,,,100.0,Others,62.0,Regular,4.0
"Saturday, November 25, 2023",steel ring,Ring,St. Steel,15.0,,79.14,,,79.14,Male,62.0,Occasional,3.6
"Saturday, November 25, 2023",Citizen watch,Watch,Citizen,131.25,200.0,70.0,,,270.0,Female,26.0,Regular,4.4
"Saturday, November 25, 2023",citizen watch,Watch,Citizen,157.5,,290.0,,,290.0,Female,32.0,Regular,4.2
"Saturday, November 25, 2023",GOS Fronts,Custom Fronts,Silver,,196.0,,,,196.0,Male,52.0,Regular,3.7
"Sunday, November 26, 2023",Steel Bracelet,Bracelet,St. Steel,20.0,,106.0,,,106.0,Male,35.0,Regular,3.7
"Sunday, November 26, 2023",10k gld fronts pick up,Custom Fronts,10k Gold,,,331.5,,,331.5,Male,45.0,Regular,3.8
"Sunday, November 26, 2023",10k pendant,Charm,10k Gold,42.0,,100.0,,,100.0,Male,33.0,Occasional,4.0
"Sunday, November 26, 2023",10k charm,Charm,10k Gold,42.0,,90.8,,,90.8,Male,37.0,Regular,4.1
"Sunday, November 26, 2023",watch repair,Custom Repairs,,,,15.0,,,15.0,Female,49.0,Regular,3.4
"Sunday, November 26, 2023",10k gold diamond ring,Ring,Gold/Diamond,575.0,,1000.0,,,1000.0,Male,51.0,Rare,4.3
"Sunday, November 26, 2023",jewellery repair,Custom Repairs,,,45.0,,,,45.0,Male,27.0,Regular,4.7
"Monday, November 27, 2023",No sale,,,,,,,,0.0,Female,51.0,Regular,3.9
"Tuesday, November 28, 2023",Tennis chain,Chain,FJ,35.0,,150.0,,,150.0,Male,33.0,Regular,4.4
"Tuesday, November 28, 2023",tennis chain,Chain,FJ,35.0,,178.6,,,178.6,Female,46.0,Regular,4.9
"Tuesday, November 28, 2023",silver bracelet,Bracelet,Silver,37.5,,150.0,,,150.0,Male,20.0,Regular,4.6
"Tuesday, November 28, 2023",silver bracelet,Bracelet,Silver,38.0,,178.6,,,178.6,Male,41.0,Regular,3.7
"Tuesday, November 28, 2023",steel ring,Ring,St. Steel,5.0,,47.7,,,47.7,Female,49.0,Regular,3.9
"Tuesday, November 28, 2023",repair,Custom Repairs,,,25.0,,,,25.0,Male,33.0,Rare,3.7
"Tuesday, November 28, 2023",jewellery repair,Custom Repairs,,,,45.0,,,45.0,Male,66.0,Regular,3.5
"Wednesday, November 29, 2023",Invicta watch,Watch,Invicta,45.0,,159.0,,,159.0,Female,27.0,Occasional,4.1
"Thursday, November 30, 2023",silver bangle,Bracelet,Silver,122.0,,159.0,,,159.0,Male,41.0,Regular,4.7
"Thursday, November 30, 2023",silver charm,Charm,Silver,9.25,,40.0,,,40.0,Male,30.0,Regular,4.4
"Thursday, November 2, 2023",steel chain,Chain,St. Steel,15.0,,68.9,,,68.9,Male,68.0,Regular,4.8
"Friday, December 1, 2023",10k gold hoops,Hoops,10k Gold,25.0,83.0,,,,83.0,Male,25.0,Occasional,4.2
"Friday, December 1, 2023",silver hoop,Hoops,Silver,42.0,,143.1,,,143.1,Female,28.0,Occasional,3.5
"Friday, December 1, 2023",steel ring,Ring,St. Steel,10.0,,79.5,,,79.5,Male,51.0,Occasional,4.2
"Friday, December 1, 2023",silver chain,Chain,Silver,25.0,155.0,,,,155.0,Female,31.0,Regular,4.7
"Friday, December 1, 2023",watch repair,Custom Repairs,,,,15.0,,,15.0,Female,70.0,Rare,4.6
"Saturday, December 2, 2023",14k studs,Studs,14k Gold,10.0,,58.3,,,58.3,Male,42.0,Occasional,4.6
"Saturday, December 2, 2023",silver chain,Chain,Silver,3.0,,62.54,,,62.54,Others,40.0,Occasional,4.3
"Saturday, December 2, 2023",FJ chain,Chain,FJ,68.0,,275.0,,,275.0,Female,39.0,Regular,3.4
"Saturday, December 2, 2023",10k charm,Charm,10k Gold,42.0,,95.4,,,95.4,Male,56.0,Occasional,3.6
"Saturday, December 2, 2023",silver chain and charm,Chain and Charm,Silver,62.5,,201.4,,,201.4,Female,36.0,Regular,3.5
"Saturday, December 2, 2023",10k charm,Charm,10k Gold,35.0,,143.1,,,143.1,Male,19.0,Occasional,3.9
"Saturday, December 2, 2023",10k chain and charm,Chain and Charm,10k Gold,399.0,,600.5,,,600.5,Male,33.0,Occasional,3.7
"Saturday, December 2, 2023",silver ring,Ring,Silver,23.0,,126.0,,,126.0,Male,40.0,Regular,4.3
"Saturday, December 2, 2023",Invicta watch,Watch,Invicta,45.0,,132.5,,,132.5,Female,66.0,Occasional,3.5
"Saturday, December 2, 2023",silver ring,Ring,Silver,20.0,150.0,,,,150.0,Female,46.0,Regular,4.2
"Saturday, December 2, 2023",band ring,Ring,Silver,15.0,88.0,,,,88.0,Others,28.0,Occasional,4.7
"Saturday, December 2, 2023",silver studs,Studs,Silver/Moissanite,13.0,,74.2,,,74.2,Male,18.0,Regular,4.7
"Saturday, December 2, 2023",tennis chain,Chain,FJ,15.0,155.0,,,,155.0,Female,21.0,Regular,3.5
"Saturday, December 2, 2023",silver studs,Studs,Silver,3.0,,36.0,,,36.0,Male,62.0,Rare,4.6
"Sunday, December 3, 2023",14k nose pin,Studs,14k Gold,2.0,,47.7,,,47.7,Male,47.0,Occasional,3.8
"Sunday, December 3, 2023",10k chain and charm,Chain and Charm,10k Gold,112.0,,307.4,,,307.4,Male,65.0,Regular,3.6
"Sunday, December 3, 2023",Invicta watch,Watch,Invicta,70.0,,196.1,,,196.1,Male,38.0,Regular,4.6
"Sunday, December 3, 2023",siver ring,Ring,Silver,18.0,72.0,,,,72.0,Female,26.0,Occasional,4.8
"Monday, December 4, 2023",10k gold hoops,Hoops,10k Gold,101.5,259.0,,,,259.0,Male,53.0,Regular,3.7
"Monday, December 4, 2023",steel chain,Chain,St. Steel,10.0,,100.5,,,100.5,Male,42.0,Rare,3.6
"Monday, December 4, 2023",steel chian and charm,Chain and Charm,St. Steel,20.0,,74.5,,,74.5,Others,48.0,Regular,3.8
"Monday, December 4, 2023",invicta watch,Watch,Invicta,70.0,,212.0,,,212.0,Female,22.0,Regular,5.0
"Monday, December 4, 2023",10k chain and charm,Chain and Charm,10k Gold,640.5,800.0,,,,800.0,Male,61.0,Rare,3.8
"Monday, December 4, 2023",invicta watch,Watch,Invicta,65.0,,220.0,,,220.0,Male,67.0,Occasional,3.6
"Monday, December 4, 2023",10 chain,Chain,10k Gold,87.5,,222.6,,,222.6,Others,65.0,Regular,4.5
"Monday, December 4, 2023",silver chain and diamond charm,Chain and Charm,Silver/Diamond,20.0,103.0,,,,103.0,Male,32.0,Regular,4.2
"Monday, December 4, 2023",14k studs,Studs,14k Gold,5.0,,58.3,,,58.3,Female,29.0,Regular,3.8
"Tuesday, December 5, 2023",watch repair,Custom Repairs,,,,21.2,,,21.2,Female,33.0,Regular,4.9
"Tuesday, December 5, 2023",2* ear piercing,Custom Piercing,Silver,,,74.2,,,74.2,Female,51.0,Occasional,4.4
"Tuesday, December 5, 2023",silver chain,Chain,Silver,14.25,,100.7,,,100.7,Female,41.0,Rare,3.3
"Tuesday, December 5, 2023",jewellery repair,Custom Repairs,,,30.0,,,,30.0,Female,32.0,Occasional,4.3
"Wednesday, December 6, 2023",silver charm,Charm,Silver,14.25,,51.94,,,51.94,Male,62.0,Rare,3.4
"Wednesday, December 6, 2023",invicta box,Custom Repairs,,,,15.9,,,15.9,Others,48.0,Rare,4.9
"Wednesday, December 6, 2023",10k charm,Charm,10k Gold,164.5,,316.94,,,316.94,Others,70.0,Regular,4.3
"Wednesday, December 6, 2023",GOS fronts pickup,Custom Fronts,Silver,,,,,,0.0,Female,61.0,Regular,4.0
"Thursday, December 7, 2023",2*Ear piercing,Custom Piercing,Silver,,75.0,,,,75.0,Female,47.0,Regular,4.0
"Thursday, December 7, 2023",steel ring,Ring,St. Steel,7.0,,58.3,,,58.3,Female,57.0,Occasional,4.8
"Friday, December 8, 2023",silver chain and charm,Chain and Charm,Silver,35.0,,206.0,,,206.0,Female,19.0,Occasional,3.8
"Friday, December 8, 2023",silver chain and charm,Chain,Silver,12.0,200.0,,,,200.0,Male,33.0,Rare,4.4
"Friday, December 8, 2023",10k pendant,Chain and Charm,10k Gold,40.0,,206.7,,,206.7,Male,19.0,Regular,4.0
"Friday, December 8, 2023",repiar,Custom Repairs,,,,130.0,,,130.0,Female,51.0,Regular,4.3
"Friday, December 8, 2023",silver chain,Chain,Silver,10.0,60.0,,,,60.0,Female,43.0,Regular,3.5
