Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Tuesday, February 26, 2019",Tungstan band,Ring,FJ,8,,53,53,Female,59.0,Regular,3.8
"Tuesday, February 26, 2019",Silver chain (box),Chain,Silver,6,,37.1,37.1,Female,33.0,Regular,3.6
"Tuesday, February 26, 2019",MK watch womens on lay away,Watch,Branded,165,,100,100,Others,21.0,Regular,4.2
"Tuesday, February 26, 2019",10k gold chain and charm on layaway,Chain and Charm,10k Gold,192,,100,100,Male,33.0,Rare,4.2
"Wednesday, February 27, 2019",watch pick up MK,Watch,Branded,0,,191,191,Female,55.0,Regular,4.1
"Wednesday, February 27, 2019",Silver chain and charm,Chain and Charm,Silver,28,,150,150,Male,34.0,Regular,4.3
"Wednesday, February 27, 2019",FJ watch,Watch,FJ,5,,62,62,Female,59.0,Regular,3.9
"Wednesday, February 27, 2019",Repiars,Custom Repairs,Generic,10,,20,20,Others,21.0,Regular,4.2
"Wednesday, February 27, 2019",FJ tennis chain and charm,Chain and Charm,FJ,70,,250,250,Female,65.0,Occasional,4.9
"Wednesday, February 27, 2019",14k chain,Chain,14K Gold,53,,106,106,Female,19.0,Regular,4.2
"Wednesday, February 27, 2019",14k chain and charm,Chain and Charm,14K Gold,162,310,,310,Female,46.0,Regular,3.3
"Wednesday, February 27, 2019",Gold stud,Earring,14K Gold,8,50,,50,Male,32.0,Rare,3.4
"Wednesday, February 27, 2019",FJ chain and charm,Chain and Charm,FJ,8,,53,53,Male,56.0,Regular,4.4
"Thursday, February 28, 2019",Citizen men watch,Watch,Branded,20,106,,106,Female,20.0,Regular,4.7
"Thursday, February 28, 2019",STEEL chain and charm,Chain and Charm,FJ,7,,53,53,Male,57.0,Rare,4.1
"Thursday, February 28, 2019",Steel chain and charm,Chain and Charm,FJ,7,,53,53,Male,27.0,Regular,4.0
"Thursday, February 28, 2019",14k gold stud,Earring,14K Gold,9,,52.99,52.99,Male,50.0,Regular,4.9
"Thursday, February 28, 2019",10k Bracelet,Bracelet,10k Gold,45,,115,115,Male,56.0,Occasional,4.4
"Friday, March 1, 2019",smart watch,Watch,FJ,15,53,,53,Female,31.0,Regular,3.3
"Friday, March 1, 2019",layaway pick up,Chain and Charm,10k Gold,10,200,100,300,Others,66.0,Regular,3.6
"Friday, March 1, 2019",layaway pick up,Chain and Charm,10k Gold,0,,300,300,Male,36.0,Occasional,3.7
"Friday, March 1, 2019",silver pendant,Pendant,Silver,10,60,,60,Female,47.0,Regular,3.7
"Friday, March 1, 2019",Evetta 10k gold teeth,Custom Fronts,10k Gold,108,,133,133,Female,22.0,Regular,4.9
"Friday, March 1, 2019",10k gold chain,Chain,10k Gold,84,,168,168,Female,35.0,Regular,4.8
"Friday, March 1, 2019",10k hoop,Hoops,10k Gold,18,,81.1,81.1,Male,36.0,Rare,3.6
"Friday, March 1, 2019",Invicta mens onlayaway,Watch,Branded,89,20,,20,Others,67.0,Occasional,4.2
"Friday, March 1, 2019",Silver chain,Chain,Silver,40,,100,100,Male,70.0,Rare,4.2
"Saturday, March 2, 2019",FJ earring,Earring,FJ,2,,74.39,74.39,Female,33.0,Regular,5.0
"Saturday, March 2, 2019",FJ bracelet,Bracelet,FJ,5,,74,74,Male,33.0,Regular,5.0
"Saturday, March 2, 2019",Name order Crystel 10k,Custom Name Necklace,Custom,65,,143,143,Male,20.0,Occasional,3.6
"Saturday, March 2, 2019",Steel bracelet,Bracelet,FJ,5,58,,58,Female,66.0,Occasional,3.9
"Saturday, March 2, 2019",14k Stud,Earring,14K Gold,7,,41.34,41.34,Female,42.0,Regular,4.0
"Saturday, March 2, 2019",Bm watch,Watch,FJ,35,,157.94,157.94,Male,34.0,Occasional,3.8
"Saturday, March 2, 2019",silver pendant,Pendant,Silver,17,,47.7,47.7,Female,65.0,Occasional,3.4
"Saturday, March 2, 2019",steel Ring,Ring,FJ,5,,31.8,31.8,Male,41.0,Regular,4.3
"Saturday, March 2, 2019",Invicta mens,Watch,Branded,150,,250,250,Male,39.0,Regular,3.5
"Saturday, March 2, 2019",10k gold and diamond ring,Ring,10k Gold,82,,210.94,210.94,Others,38.0,Regular,3.5
"Saturday, March 2, 2019",st.st chain and charm,Chain and Charm,FJ,7,68.9,,68.9,Female,70.0,Occasional,3.7
"Saturday, March 2, 2019",FJ chain and charm,Chain and Charm,FJ,20,,136.74,136.74,Female,54.0,Regular,4.3
"Saturday, March 2, 2019",repiars,Custom Repairs,Generic,0,,25,25,Male,56.0,Regular,3.5
"Saturday, March 2, 2019",st.st chain,Chain,FJ,9,,74.19,74.19,Male,50.0,Regular,3.4
"Saturday, March 2, 2019",FJ ring,Ring,FJ,5,,15.9,15.9,Female,46.0,Regular,3.8
"Saturday, March 2, 2019",silver pendant,Charm,Silver,10,95,,95,Others,34.0,Regular,3.9
"Saturday, March 2, 2019",10k charm custom football,Custom Name Necklace,Custom,50,,115.54,115.54,Male,34.0,Regular,4.4
"Saturday, March 2, 2019",silver charm,Charm,Silver,15,94.34,,94.34,Female,28.0,Regular,4.0
"Saturday, March 2, 2019",Silver ring,Ring,Silver,16,,95.4,95.4,Male,35.0,Rare,4.0
"Saturday, March 2, 2019",silver stud,Earring,Silver,5,,37.1,37.1,Male,51.0,Regular,5.0
"Saturday, March 2, 2019",RJW desiner chain,Chain,FJ,99,,300,300,Male,48.0,Regular,4.4
"Saturday, March 2, 2019",10k chain and charm,Chain and Charm,10k Gold,160,,394.32,394.32,Male,49.0,Regular,3.5
"Saturday, March 2, 2019",crystal,Watch,FJ,25,,132.5,132.5,Female,42.0,Occasional,3.9
"Sunday, March 3, 2019",10k stud,Earring,10k Gold,28,,100.8,100.8,Female,35.0,Occasional,4.8
"Sunday, March 3, 2019",14k stud,Earring,14K Gold,7,,90,90,Male,66.0,Regular,4.0
"Sunday, March 3, 2019",ear precing,Custom Piercing,FJ,5,,50,50,Female,32.0,Regular,4.6
"Sunday, March 3, 2019",sekio solar watch,Watch,Branded,135,,371,371,Male,54.0,Occasional,4.8
"Sunday, March 3, 2019",citizen watch,Watch,Branded,135,,270,270,Female,58.0,Regular,4.7
"Sunday, March 3, 2019",franco silver chain,Chain,Silver,30,,90,90,Male,50.0,Occasional,3.8
"Sunday, March 3, 2019",gold earring,Earring,10k Gold,61,,129,129,Male,32.0,Regular,4.6
"Sunday, March 3, 2019",Ring silver(cash app),Ring,Silver,14,,115,115,Male,35.0,Occasional,3.7
"Sunday, March 3, 2019",st chain and charm,Chain and Charm,FJ,15,69,,69,Male,56.0,Occasional,4.8
"Sunday, March 3, 2019",10k gold chain and charm,Chain and Charm,10k Gold,70,159,,159,Male,19.0,Regular,3.7
"Sunday, March 3, 2019",silver chain and charm,Chain and Charm,Silver,6,68,,68,Male,70.0,Regular,4.6
"Sunday, March 3, 2019",st chain and charm,Chain and Charm,FJ,7,,79.5,79.5,Female,22.0,Occasional,4.1
"Monday, March 4, 2019",custom fronts 10k gold 4 teeth,Custom Fronts,Custom,108,,239.56,239.56,Male,43.0,Regular,3.5
"Monday, March 4, 2019",10k gold chain and charm x2,Chain and Charm,10k Gold,220,,455,455,Female,70.0,Rare,4.6
"Monday, March 4, 2019",silver charm only,Charm,Silver,11,,58.3,58.3,Male,40.0,Occasional,4.8
"Monday, March 4, 2019",14k stud,Custom Piercing,10k Gold,5,20,,20,Male,40.0,Occasional,4.2
"Tuesday, March 5, 2019",10k hoops on layaway,Hoops,10k Gold,64,40,,40,Female,40.0,Regular,4.6
"Tuesday, March 5, 2019",silver stud,Earring,Silver,2,,51.94,51.94,Female,53.0,Regular,4.2
"Wednesday, March 6, 2019",silver ring,Ring,Silver,32,,233.2,233.2,Female,57.0,Occasional,4.0
"Wednesday, March 6, 2019",silver ring,Ring,Silver,17,,180.2,180.2,Female,34.0,Occasional,4.2
"Wednesday, March 6, 2019",silver stud,Earring,Silver,6,,53,53,Male,64.0,Regular,5.0
"Wednesday, March 6, 2019",stud,Earring,Silver,6,,68.9,68.9,Female,31.0,Regular,3.3
"Wednesday, March 6, 2019",st ring,Ring,FJ,5,,37.1,37.1,Female,58.0,Occasional,4.9
"Wednesday, March 6, 2019",st band,Ring,FJ,5,,74.2,74.2,Others,62.0,Occasional,3.5
"Wednesday, March 6, 2019",St st chain and charm,Chain and Charm,FJ,7,75,,75,Male,66.0,Regular,4.2
"Wednesday, March 6, 2019",Add money on layaway,Hoops,10k Gold,0,40,,40,Female,27.0,Regular,4.2
"Thursday, March 7, 2019",Fj chain and charm,Chain and Charm,FJ,7,,42.4,42.4,Female,41.0,Occasional,4.2
"Thursday, March 7, 2019",10k gold chain,Chain,10k Gold,39,,120,120,Female,53.0,Regular,4.2
"Thursday, March 7, 2019",10k gold chain and charm,Chain and Charm,10k Gold,40,,100,100,Male,62.0,Rare,4.3
"Thursday, March 7, 2019",Fj watch,Watch,FJ,5,20,,20,Male,23.0,Regular,4.5
"Thursday, March 7, 2019",silver chain and charm x2,Chain and Charm,Silver,55,265,,265,Male,24.0,Regular,3.6
"Friday, March 8, 2019",silver chain and charm,Chain and Charm,Silver,30,,100,100,Male,59.0,Regular,3.6
"Friday, March 8, 2019",silver hoops small,Earring,Silver,5,,50,50,Female,68.0,Regular,3.4
"Friday, March 8, 2019",14k stud,Earring,14K Gold,7,20,,20,Female,27.0,Regular,4.1
"Friday, March 8, 2019",10k gold bracelet,Bracelet,10k Gold,76,130,,130,Male,36.0,Occasional,4.6
"Friday, March 8, 2019",silver ring,Ring,Silver,14,50,,50,Male,58.0,Regular,3.9
"Friday, March 8, 2019",add money on lay away,Chain and Charm,10k Gold,0,,100,100,Female,19.0,Regular,4.6
"Friday, March 8, 2019",silver chain and charm,Chain and Charm,Silver,33,110,,110,Male,35.0,Occasional,3.4
"Friday, March 8, 2019",silver chain only,Chain,Silver,12,40,,40,Male,34.0,Rare,4.0
"Friday, March 8, 2019",fashion cuban necklace,Chain,FJ,65,,300,300,Female,36.0,Regular,4.9
"Friday, March 8, 2019",10k gold chain and charm,Chain and Charm,10k Gold,121,,371,371,Female,35.0,Regular,4.4
"Friday, March 8, 2019",10k gold chain and charm,Chain and Charm,10k Gold,135,,286.2,286.2,Male,20.0,Regular,4.6
"Saturday, March 9, 2019",Tungstung band,Ring,FJ,10,110,,110,Others,21.0,Occasional,4.2
"Saturday, March 9, 2019",silver stud,Earring,Silver,3,,51.94,51.94,Male,48.0,Occasional,3.3
"Saturday, March 9, 2019",gold teeth pick up,Custom Fronts,Custom,0,,100,100,Female,52.0,Regular,3.5
"Saturday, March 9, 2019",repiars,Custom Repairs,Generic,0,,10,10,Female,45.0,Regular,4.0
"Saturday, March 9, 2019",layaway down,Hoops,10k Gold,0,75,,75,Male,36.0,Occasional,4.9
"Saturday, March 9, 2019",silver bracelet,Bracelet,Silver,36,130,,130,Male,62.0,Occasional,3.7
"Saturday, March 9, 2019",silver bracelet,Bracelet,Silver,36,108,,108,Others,29.0,Regular,4.9
"Saturday, March 9, 2019",steel chain only,Chain,10k Gold,5,,26.5,26.5,Others,37.0,Regular,3.5
"Saturday, March 9, 2019",silver chain,Chain,Silver,22,70,,70,Male,49.0,Regular,4.1
"Saturday, March 9, 2019",FJ chain and charm,Chain and Charm,FJ,8,75,,75,Male,53.0,Occasional,4.3
"Saturday, March 9, 2019",fj chain only,Chain,FJ,9,,79.5,79.5,Female,70.0,Regular,3.8
"Saturday, March 9, 2019",repiars,Custom Repairs,Generic,,,20,20,Others,53.0,Regular,4.7
"Saturday, March 9, 2019",silver chain only,Chain,Silver,48,160,,160,Male,51.0,Regular,3.9
"Saturday, March 9, 2019",silver band,Ring,Silver,0,,42.4,42.4,Male,19.0,Regular,4.6
"Saturday, March 9, 2019",FJ charm,Charm,FJ,17,40,,40,Male,59.0,Occasional,3.8
"Saturday, March 9, 2019",fJ charm,Charm,FJ,6,,25.46,25.46,Male,29.0,Occasional,4.4
"Sunday, March 10, 2019",10k gold chain,Chain,10k Gold,115,,215,215,Others,44.0,Regular,4.7
"Sunday, March 10, 2019",silver stud,Earring,Silver,3,,39.4,39.4,Male,36.0,Regular,4.6
"Sunday, March 10, 2019",nose ring,Earring,Silver,1,7,,7,Female,18.0,Occasional,3.5
"Sunday, March 10, 2019",10k gold chain and charm,Chain and Charm,10k Gold,198,300,,300,Male,64.0,Regular,5.0
"Sunday, March 10, 2019",silver chain,Chain,Silver,12,40,,40,Male,28.0,Regular,3.5
"Sunday, March 10, 2019",10k charm,Charm,10k Gold,14,,51.94,51.94,Female,59.0,Regular,4.6
"Sunday, March 10, 2019",steel mens band,Ring,FJ,5,,42.4,42.4,Male,47.0,Regular,4.7
"Sunday, March 10, 2019",silver chain and charm,Chain and Charm,Silver,85,224,,224,Male,46.0,Occasional,4.1
"Sunday, March 10, 2019",silver ring,Ring,Silver,23,,110,110,Others,67.0,Regular,3.5
"Sunday, March 10, 2019",fj ring,Ring,FJ,5,,49,49,Female,33.0,Regular,3.7
"Monday, March 11, 2019",gold hoop pickup,Hoops,10k Gold,0,100,,100,Male,53.0,Regular,4.5
"Monday, March 11, 2019",10k gold hoop,Hoops,10k Gold,42.5,100,,100,Others,57.0,Regular,4.8
"Monday, March 11, 2019",repiars,Custom Repairs,Generic,,10,,10,Female,62.0,Regular,3.5
"Monday, March 11, 2019",mens silver ring,Ring,Silver,11,,106,106,Female,47.0,Rare,4.3
"Tuesday, March 12, 2019",repiars,Custom Repairs,Generic,,20,,20,Male,59.0,Occasional,3.6
"Tuesday, March 12, 2019",silver tennis bracelet,Bracelet,Silver,22,,150,150,Male,60.0,Rare,4.3
"Tuesday, March 12, 2019",10k gold chain and charm,Chain and Charm,10k Gold,177,,511.8,511.8,Male,40.0,Regular,3.9
"Tuesday, March 12, 2019",cilizen mens watch,Watch,Branded,18,,100,100,Male,52.0,Regular,4.5
"Tuesday, March 12, 2019",FJ ring only,Ring,FJ,10,60,,60,Male,27.0,Regular,4.1
"Tuesday, March 12, 2019",name plate order(Alexius) on lawaway,Custom Name Necklace,Custom,,,112,112,Female,49.0,Regular,4.7
"Wednesday, March 13, 2019",Silver pendant,Pendant,Silver,10,,60,60,Male,21.0,Occasional,3.4
"Wednesday, March 13, 2019",Silver stud,Earring,Silver,2,,30.1,30.1,Male,22.0,Occasional,4.4
"Wednesday, March 13, 2019",Gold ring,Ring,10k Gold,47,,157.94,157.94,Others,22.0,Regular,4.2
"Thursday, March 14, 2019",1CT Diamond/Gold Ring on lay away,Ring,Gold and Diamond,439,25,,25,Female,40.0,Rare,3.4
"Thursday, March 14, 2019",Gold and Diamond stud on lay away,Earring,Gold and Diamond,45,25,,25,Male,28.0,Regular,4.1
"Thursday, March 14, 2019",Steel ring,Ring,FJ,10,50,,50,Male,32.0,Rare,4.3
"Thursday, March 14, 2019",citizen watch exchange,Watch,Branded,-47,0,,0,Female,48.0,Regular,4.4
"Thursday, March 14, 2019",FJ chain and charm,Chain and Charm,FJ,7,,58,58,Female,33.0,Regular,4.0
"Thursday, March 14, 2019",FJ bracelet,Bracelet,FJ,5,40,,40,Male,24.0,Occasional,4.9
"Thursday, March 14, 2019",FJ ring,Ring,FJ,7,30,,30,Male,42.0,Regular,4.2
"Friday, March 15, 2019",silver lion pendant,Charm,Silver,20,150,,150,Female,67.0,Occasional,4.8
"Friday, March 15, 2019",repiar (watch link),Custom Repairs,Generic,,15,,15,Female,50.0,Regular,4.8
"Friday, March 15, 2019",silver chain,Chain,Silver,35,120,,120,Male,66.0,Occasional,4.4
"Friday, March 15, 2019",silver stud,Earring,Silver,2,,26.5,26.5,Female,65.0,Regular,3.5
"Friday, March 15, 2019",10k gold chain,Chain,10k Gold,89,,178,178,Male,56.0,Occasional,4.7
"Friday, March 15, 2019",silver charm,Charm,Silver,17,,60.5,60.5,Female,33.0,Regular,3.9
"Friday, March 15, 2019",silver studx2,Earring,Silver,12,,143.1,143.1,Male,25.0,Rare,3.5
"Friday, March 15, 2019",14k stud,Earring,14K Gold,7,50,,50,Female,42.0,Regular,4.3
"Friday, March 15, 2019",Citizen mens Dia Dial,Watch,Branded,127.5,,450.5,450.5,Female,46.0,Regular,4.0
"Friday, March 15, 2019",10k gold bracelet,Bracelet,10k Gold,78,200,,200,Others,25.0,Occasional,4.4
"Friday, March 15, 2019",silver chain,Chain,Silver,10,,60,60,Male,35.0,Occasional,3.8
"Friday, March 15, 2019",fashion pendant(loyality),Charm,FJR,20,,130,130,Male,30.0,Regular,3.3
"Friday, March 15, 2019",St.St chain and charm,Chain and Charm,FJ,7,,63.6,63.6,Male,22.0,Regular,4.9
"Saturday, March 16, 2019",Silver chain only,Chain,Silver,5,,63.59,63.59,Male,68.0,Regular,3.4
"Saturday, March 16, 2019",Gold charm exchange with silver charm,Charm,10k Gold,93,,155,155,Female,39.0,Occasional,3.5
"Saturday, March 16, 2019",St.ST charin and charm,Chain and Charm,FJ,7,70,,70,Male,28.0,Regular,4.6
"Saturday, March 16, 2019",name necklace pick up,Custom Name Necklace,Custom,0,122,,122,Others,61.0,Regular,4.4
"Saturday, March 16, 2019",repiars,Custom Repairs,Generic,,,18,18,Male,48.0,Regular,4.7
"Saturday, March 16, 2019",FJ chain and charm,Chain and Charm,FJ,10,90,,90,Female,67.0,Occasional,4.9
"Saturday, March 16, 2019",FJ charm,Charm,FJ,3,20,,20,Female,52.0,Occasional,4.7
"Saturday, March 16, 2019",Silver chain only,Chain,Silver,12,30,,30,Male,62.0,Regular,3.9
"Saturday, March 16, 2019",silver chain and charm,Chain and Charm,Silver,40,,190.8,190.8,Male,24.0,Occasional,5.0
"Saturday, March 16, 2019",silver chain charm,Chain and Charm,Silver,30,,148.39,148.39,Male,63.0,Regular,4.0
"Saturday, March 16, 2019",silver ring only,Ring,Silver,15,,137.8,137.8,Male,38.0,Regular,4.8
"Saturday, March 16, 2019",silver bangle,Bracelet,Silver,19,,73.14,73.14,Male,57.0,Regular,4.2
"Saturday, March 16, 2019",silver stud,Earring,Silver,3,50,,50,Male,62.0,Regular,3.5
"Saturday, March 16, 2019",Citizen watch on alyaway,Watch,Branded,98,,175,175,Female,18.0,Regular,4.1
"Saturday, March 16, 2019",citizen pulser watch x3(keshab),Watch,Branded,90,,160,160,Female,52.0,Regular,4.8
"Saturday, March 16, 2019",citizen watch eco drive(keshab),Watch,Branded,148,,150,150,Female,45.0,Regular,4.4
"Saturday, March 16, 2019",St St chain only,Chain,FJ,15,,55,55,Male,29.0,Regular,4.1
"Saturday, March 16, 2019",fashion rwj tennies chain,Chain,FJR,34,,200.34,200.34,Male,62.0,Occasional,3.3
"Sunday, March 17, 2019",Diamond stud,Earring,Gold and Diamond,140,,215,215,Others,30.0,Regular,3.7
"Sunday, March 17, 2019",10k gold pendant,Charm,10k Gold,25,,75,75,Male,44.0,Regular,3.8
"Sunday, March 17, 2019",silver pendant,Pendant,Silver,10,,84.79,84.79,Others,65.0,Occasional,4.3
"Sunday, March 17, 2019",10k gold chain and charm,Chain and Charm,10k Gold,396,,565,565,Male,30.0,Regular,3.3
"Sunday, March 17, 2019",10k gold chain,Chain,10k Gold,104,205,,205,Male,22.0,Regular,4.1
"Sunday, March 17, 2019",silver charm,Charm,Silver,10,60,,60,Male,56.0,Regular,4.1
"Sunday, March 17, 2019",silver chain and charm exchange with charm,Chain and Charm,Silver,59,160,,160,Male,25.0,Occasional,3.8
"Sunday, March 17, 2019",citizen watch,Watch,Branded,178.5,,318,318,Female,22.0,Regular,4.1
"Sunday, March 17, 2019",mens FJ band,Ring,FJ,5,79,,79,Female,27.0,Regular,3.3
"Sunday, March 17, 2019",silver chain and charm on lay away,Chain and Charm,Silver,40,20,,20,Male,55.0,Occasional,4.4
"Sunday, March 17, 2019",silver ring,Ring,Silver,15,50,,50,Female,52.0,Rare,3.8
"Monday, March 18, 2019",14k gold chain on layaway,Chain,14K Gold,191.5,,40,40,Female,21.0,Rare,4.7
"Monday, March 18, 2019",Silver bangle,Bracelet,Silver,15,74,,74,Female,25.0,Occasional,3.9
"Monday, March 18, 2019",St St bracelet,Bracelet,FJ,10,53,,53,Male,70.0,Occasional,4.3
"Monday, March 18, 2019",10k gold hoops,Hoops,10k Gold,35.5,74,,74,Male,23.0,Rare,3.8
"Monday, March 18, 2019",silver earring,Earring,Silver,10,,47.7,47.7,Female,22.0,Regular,4.1
"Tuesday, March 19, 2019",ring exchange,Ring,Silver,8,20,,20,Male,69.0,Regular,3.6
"Tuesday, March 19, 2019",silver cross pendant,Charm,Silver,4,,26.5,26.5,Male,59.0,Regular,4.9
"Tuesday, March 19, 2019",10k gold chain,Chain,10k Gold,26.5,,80,80,Male,56.0,Rare,3.7
"Tuesday, March 19, 2019",silver charm,Charm,Silver,3.6,,41.9,41.9,Female,18.0,Regular,4.7
"Tuesday, March 19, 2019",10k gold chain,Chain,10k Gold,94,60,100,160,Female,59.0,Regular,4.2
"Tuesday, March 19, 2019",silver charm,Charm,Silver,6,40,,40,Male,61.0,Regular,3.6
"Tuesday, March 19, 2019",name necklace pick up,Custom Name Necklace,Custom,,,100,100,Others,46.0,Regular,3.7
"Wednesday, March 20, 2019",10k gold charm on layaway,Charm,10k Gold,32.1,10,,10,Male,26.0,Regular,4.0
"Wednesday, March 20, 2019",FJ bracelet on layaway,Watch,FJ,10,10,,10,Male,59.0,Regular,4.9
"Wednesday, March 20, 2019",10k gold bracelet,Bracelet,10k Gold,97.3,265,,265,Female,70.0,Regular,3.3
"Wednesday, March 20, 2019",silver charm only,Charm,Silver,10,10,,10,Female,69.0,Occasional,4.9
"Thursday, March 21, 2019",silver chain,Chain,Silver,5,,40,40,Male,36.0,Regular,4.7
"Thursday, March 21, 2019",repiars,Custom Repairs,Generic,0,,13,13,Male,48.0,Regular,3.7
"Thursday, March 21, 2019",FJ bling watch,Watch,FJR,26,,126.14,126.14,Male,42.0,Regular,3.8
"Thursday, March 21, 2019",lay away pick up,Charm,10k Gold,0,75,,75,Male,58.0,Regular,3.9
"Thursday, March 21, 2019",chain repiar,Custom Repairs,Generic,0,25,,25,Male,68.0,Rare,4.7
"Thursday, March 21, 2019",silver ring,Ring,Silver,25,,120,120,Female,24.0,Regular,3.6
"Thursday, March 21, 2019",justin 10k gold fronts x2 teeth,Custom Fronts,Custom,54,,53,53,Male,44.0,Rare,4.0
"Friday, March 22, 2019",St ST chain only,Chain,FJ,15,,106,106,Male,61.0,Regular,4.7
"Friday, March 22, 2019",Elgin women watch,Watch,FJ,15,115,,115,Male,34.0,Regular,4.6
"Friday, March 22, 2019",silver stud,Earring,Silver,3,44,,44,Male,40.0,Regular,3.3
"Friday, March 22, 2019",14k stud,Earring,14K Gold,7,,81.62,81.62,Male,36.0,Regular,4.1
"Friday, March 22, 2019",FJ charm,Charm,FJ,5,,47.7,47.7,Male,48.0,Occasional,3.3
"Friday, March 22, 2019",repiar,Custom Repairs,Generic,0,,15.9,15.9,Female,41.0,Occasional,4.1
"Friday, March 22, 2019",FJ bracelet,Bracelet,FJ,7,,37.1,37.1,Male,21.0,Rare,4.4
"Friday, March 22, 2019",10k gold chain,Chain,10k Gold,100,200,,200,Male,19.0,Occasional,3.9
"Friday, March 22, 2019",silver stud,Earring,Silver,2,,10.6,10.6,Male,27.0,Regular,3.3
"Friday, March 22, 2019",10k gold pendant,Charm,10k Gold,66,,120,120,Female,22.0,Regular,3.4
"Saturday, March 23, 2019",tungstung ring,Ring,FJ,10,63,,63,Female,29.0,Regular,3.8
"Saturday, March 23, 2019",silver kids bracelet,Bracelet,Silver,6,,60,60,Male,49.0,Occasional,4.4
"Saturday, March 23, 2019",silver earring,Hoops,Silver,10,53,,53,Male,50.0,Regular,4.3
"Saturday, March 23, 2019",silver pendant,Pendant,Silver,10,63,,63,Others,63.0,Rare,3.8
